_id,id,aula,polo,sede,day,month,year,time.start,time.end,bookingDate,googleCalendarId,,,,,,,,,,,,,
5fb4389a47f18b6282e26090,10075,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-17T20:54:50.657Z,3gk8tq8fni335bedejdq8utnfo,,,,,,,,,,,,,
5fb438b847f18b6282e26092,10075,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-17T20:55:20.748Z,p8ia6p5cobagqg5hec09g91384,,,,,,,,,,,,,
5fb4470a47f18b6282e260a6,10062,1008,1008,1000,18,11,2020,9.00,10.00,2020-11-17T21:56:26.919Z,13p3aahrh9bu8uqr9f3nkntqok,,,,,,,,,,,,,
5fb4471847f18b6282e260b5,10062,1007,1007,1000,18,11,2020,10.00,11.00,2020-11-17T21:56:40.567Z,opaultgea1a1f14r8t7lgesnoo,,,,,,,,,,,,,
5fb447c447f18b6282e260b7,10167,1001,1001,1000,18,11,2020,8.30,10.30,2020-11-17T21:59:32.210Z,h8amhjpcbukof5ttnffgnkq5eg,,,,,,,,,,,,,
5fb447da47f18b6282e260b9,10167,1001,1001,1000,18,11,2020,10.45,12.45,2020-11-17T21:59:54.601Z,96fb45bk6dr739g0p8obkf8esg,,,,,,,,,,,,,
5fb447ee47f18b6282e260bb,10167,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-17T22:00:14.463Z,grdg3nom1p6n8actdc8fqnj7ac,,,,,,,,,,,,,
5fb4492e47f18b6282e260bd,10089,1001,1001,1000,18,11,2020,10.45,12.45,2020-11-17T22:05:34.118Z,49v70iilv666bo7aikoopv86e0,,,,,,,,,,,,,
5fb4493947f18b6282e260bf,10089,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-17T22:05:45.989Z,9a0k2e0bk7h37f65vnnn83b8i8,,,,,,,,,,,,,
5fb4494447f18b6282e260c1,10089,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-17T22:05:56.361Z,okavt3cmvkie67rnjl9hukcfj8,,,,,,,,,,,,,
5fb449d647f18b6282e260c9,10098,1011,1010,1001,18,11,2020,16.30,18.30,2020-11-17T22:08:22.958Z,t2hds235nt9qc1ekjhmn954mnc,,,,,,,,,,,,,
5fb44b4247f18b6282e260cb,10185,1001,1001,1000,18,11,2020,10.45,12.45,2020-11-17T22:14:26.938Z,7rvjfmuomcsbcatvmfjn3m61jg,,,,,,,,,,,,,
5fb44ce247f18b6282e260cf,10006,1001,1001,1000,18,11,2020,8.30,10.30,2020-11-17T22:21:22.113Z,vtv8tdogb63ako9fteccnf08o0,,,,,,,,,,,,,
5fb44cf147f18b6282e260d1,10006,1001,1001,1000,18,11,2020,10.45,12.45,2020-11-17T22:21:37.734Z,75vv9adk62kjncgq07vec2o0io,,,,,,,,,,,,,
5fb44d0247f18b6282e260d3,10006,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-17T22:21:54.955Z,cqq9nhd5o2s6mqvvvvb269kofo,,,,,,,,,,,,,
5fb44d0e47f18b6282e260d5,10006,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-17T22:22:06.565Z,lruhkosve9ehft8ubc9hpc6vng,,,,,,,,,,,,,
5fb44d1a47f18b6282e260d7,10006,1001,1001,1000,18,11,2020,18.30,20.30,2020-11-17T22:22:18.532Z,i5lmvr6adlkn8pacubqqb40ja0,,,,,,,,,,,,,
5fb44d5b47f18b6282e260d9,10007,1001,1001,1000,18,11,2020,10.45,12.45,2020-11-17T22:23:23.229Z,pucuspagniucq23skm9csr21t4,,,,,,,,,,,,,
5fb44d6847f18b6282e260db,10007,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-17T22:23:36.395Z,2iojfnbmg5ecjmes1juv3m8es0,,,,,,,,,,,,,
5fb44d7547f18b6282e260dd,10007,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-17T22:23:49.547Z,d4ot12948djv35ssemq049p5vo,,,,,,,,,,,,,
5fb44d8047f18b6282e260df,10007,1001,1001,1000,18,11,2020,18.30,20.30,2020-11-17T22:24:00.913Z,mj8vfmmpquos3e1d0jv3v169jo,,,,,,,,,,,,,
5fb45a4d47f18b6282e260e6,10027,1000,1000,1000,18,11,2020,8.30,10.30,2020-11-17T23:18:37.725Z,jpet6onso7f0iem16j870asm94,,,,,,,,,,,,,
5fb45a5947f18b6282e260e8,10027,1000,1000,1000,18,11,2020,10.45,12.45,2020-11-17T23:18:49.530Z,fokakovbuvrj5msq25889sc7ic,,,,,,,,,,,,,
5fb45a6447f18b6282e260ea,10027,1000,1000,1000,18,11,2020,14.15,16.15,2020-11-17T23:19:00.774Z,02lo1h1s585dp25d8hllb0g8a4,,,,,,,,,,,,,
5fb45a7047f18b6282e260ec,10027,1000,1000,1000,18,11,2020,16.30,18.30,2020-11-17T23:19:12.519Z,t7lbtlcb01ti0s3njlcht2qmdc,,,,,,,,,,,,,
5fb45d4d47f18b6282e260ee,10186,1001,1001,1000,18,11,2020,10.45,12.45,2020-11-17T23:31:25.586Z,dqen41e9cuf1kb06h3okiq59j0,,,,,,,,,,,,,
5fb4c38247f18b6282e260f8,10163,1002,1002,1000,19,11,2020,8.30,10.30,2020-11-18T06:47:30.199Z,ojkaqopdd6fnra1bqf4ikilh6g,,,,,,,,,,,,,
5fb4c39a47f18b6282e26100,10163,1002,1002,1000,20,11,2020,8.30,10.30,2020-11-18T06:47:54.320Z,te0ihih5ldtsen1tp6m262scr0,,,,,,,,,,,,,
5fb4c3c547f18b6282e26108,10163,1002,1002,1000,23,11,2020,8.30,10.30,2020-11-18T06:48:37.758Z,q8ahis0kft2mn064ubcqtphgq0,,,,,,,,,,,,,
5fb4c3ff47f18b6282e26110,10163,1002,1002,1000,24,11,2020,8.30,10.30,2020-11-18T06:49:35.419Z,nvv4te851rcjaqvtkulrs05ils,,,,,,,,,,,,,
5fb4c41147f18b6282e26118,10163,1002,1002,1000,25,11,2020,8.30,10.30,2020-11-18T06:49:53.339Z,p8apos3tun7od3rkm8vhp37u1s,,,,,,,,,,,,,
5fb4c56a47f18b6282e2611b,10059,1001,1001,1000,19,11,2020,10.45,12.45,2020-11-18T06:55:38.518Z,lmguhdnjh1pc8og3np38s9ov4s,,,,,,,,,,,,,
5fb4ca1b47f18b6282e26120,10029,1001,1001,1000,19,11,2020,8.30,10.30,2020-11-18T07:15:39.529Z,1job5iv9mto3sfibtm555sfbhc,,,,,,,,,,,,,
5fb4ca2c47f18b6282e26122,10029,1001,1001,1000,19,11,2020,10.45,12.45,2020-11-18T07:15:56.190Z,68gbvd6mnu1on4vk1obm34bv9s,,,,,,,,,,,,,
5fb4ca3747f18b6282e26124,10029,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T07:16:07.780Z,4k051qog2c595d0hafkjb6303o,,,,,,,,,,,,,
5fb4ca4247f18b6282e26127,10029,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T07:16:18.982Z,qhahasjb21nfm464s53ds500pg,,,,,,,,,,,,,
5fb4ca5647f18b6282e26129,10029,1001,1001,1000,19,11,2020,18.30,20.30,2020-11-18T07:16:38.347Z,dna6q6d0pgqvv0kvpmqs6ascac,,,,,,,,,,,,,
5fb4d31447f18b6282e26146,10002,1001,1001,1000,19,11,2020,8.30,10.30,2020-11-18T07:53:56.190Z,8s3led6kncma4euvsvqroiljpo,,,,,,,,,,,,,
5fb4d32447f18b6282e26148,10002,1001,1001,1000,19,11,2020,10.45,12.45,2020-11-18T07:54:12.382Z,381821nt60clih4o83s1p8qsbs,,,,,,,,,,,,,
5fb4d33347f18b6282e2614b,10002,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T07:54:27.851Z,4c27ver48temapr41ru0i1esv8,,,,,,,,,,,,,
5fb4d34147f18b6282e2614d,10002,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T07:54:41.796Z,57dfcs3esppipdjtof0id1bogo,,,,,,,,,,,,,
5fb4d6e447f18b6282e261e2,10097,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T08:10:12.063Z,ug34l7t0febonmgkdrvadfp7ek,,,,,,,,,,,,,
5fb4d6f947f18b6282e261e7,10097,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T08:10:33.476Z,katue400mr5rre0diu2smuj550,,,,,,,,,,,,,
5fb4e34f47f18b6282e26246,10069,1000,1000,1000,18,11,2020,14.15,16.15,2020-11-18T09:03:11.423Z,4e5jp1n0a7oauldpe6gtdel8sg,,,,,,,,,,,,,
5fb4e48147f18b6282e2624a,10051,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T09:08:17.622Z,ie3dao3fkqrvl21cbrg6j2p6lo,,,,,,,,,,,,,
5fb4e55147f18b6282e26251,10086,1000,1000,1000,18,11,2020,10.45,12.45,2020-11-18T09:11:45.022Z,93mh0ootano344kd4vaafj9t5k,,,,,,,,,,,,,
5fb4e82047f18b6282e2625e,10030,1000,1000,1000,18,11,2020,10.45,12.45,2020-11-18T09:23:44.179Z,qp2298dejnham1q66kifgm0vm0,,,,,,,,,,,,,
5fb4e82e47f18b6282e26260,10030,1000,1000,1000,18,11,2020,14.15,16.15,2020-11-18T09:23:58.982Z,2dr8s9lnmsggrd8qunavkqff7k,,,,,,,,,,,,,
5fb4ecb347f18b6282e26262,10043,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T09:43:15.694Z,ure3tb9hia4bfocuheja1h790k,,,,,,,,,,,,,
5fb4ecc747f18b6282e26264,10043,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T09:43:35.143Z,gm28uiofug5a0epu99tmu144u8,,,,,,,,,,,,,
5fb4ece747f18b6282e26266,10187,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T09:44:07.612Z,0mqr34h2g4ckn9529itf5g9kis,,,,,,,,,,,,,
5fb4f34c47f18b6282e2629b,10098,1011,1010,1001,18,11,2020,14.15,16.15,2020-11-18T10:11:24.529Z,q0q9mn4k5cokbld248slu2soic,,,,,,,,,,,,,
5fb4f37647f18b6282e2629d,10014,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T10:12:06.745Z,qujdsflfn4bf2erolrgtfulu38,,,,,,,,,,,,,
5fb4f39b47f18b6282e2629f,10015,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T10:12:43.427Z,kve9r1c9v7129mvp8uiec33pd4,,,,,,,,,,,,,
5fb4f3b347f18b6282e262a1,10015,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T10:13:07.866Z,4k07kp6c9v9t5nd62i8edu68h4,,,,,,,,,,,,,
5fb4f3c047f18b6282e262a3,10035,1000,1000,1000,18,11,2020,14.15,16.15,2020-11-18T10:13:20.407Z,jqkjkqh8htfi842hl5a6sj20u4,,,,,,,,,,,,,
5fb4f59847f18b6282e262ad,10156,1000,1000,1000,18,11,2020,14.15,16.15,2020-11-18T10:21:12.712Z,asnpmu6j7ikpacr08lgacl61m0,,,,,,,,,,,,,
5fb4f7c947f18b6282e262b1,10150,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T10:30:33.443Z,i5i6qjo32rq2h98prj55gq8824,,,,,,,,,,,,,
5fb4f7d547f18b6282e262b3,10150,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T10:30:45.291Z,vcblsj7uuipuassb6tm1td5ad8,,,,,,,,,,,,,
5fb4f7e547f18b6282e262b5,10150,1001,1001,1000,18,11,2020,18.30,20.30,2020-11-18T10:31:01.475Z,p4m1e75ftmvvl8h6unpsd42urs,,,,,,,,,,,,,
5fb4fa6647f18b6282e262b8,10102,1000,1000,1000,18,11,2020,14.15,16.15,2020-11-18T10:41:42.028Z,ovpj9ke5h13hmh29rdu5abe3po,,,,,,,,,,,,,
5fb4fa7747f18b6282e262ba,10102,1000,1000,1000,18,11,2020,16.30,18.30,2020-11-18T10:41:59.604Z,4jcqdvqun7p7hv93e3c0bago40,,,,,,,,,,,,,
5fb4fdf447f18b6282e262cb,10108,1010,1009,1000,25,11,2020,14.00,15.00,2020-11-18T10:56:52.142Z,gg0ketebu7kgdbk13mpgf2schc,,,,,,,,,,,,,
5fb4fe0b47f18b6282e262cd,10108,1010,1009,1000,25,11,2020,15.00,16.00,2020-11-18T10:57:15.660Z,msf0ieujcqm8jqej9ebc7td27o,,,,,,,,,,,,,
5fb4fe2247f18b6282e262cf,10108,1010,1009,1000,25,11,2020,16.00,17.00,2020-11-18T10:57:38.783Z,ns96aqasnil9o3e5qo8bco93is,,,,,,,,,,,,,
5fb5013e47f18b6282e262d2,10178,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T11:10:54.965Z,9b5b27orgr1lj7vjll9g8oms5k,,,,,,,,,,,,,
5fb5051a47f18b6282e262e0,10082,1000,1000,1000,18,11,2020,16.30,18.30,2020-11-18T11:27:22.872Z,9ujpl1og5vg17f159qam561jkc,,,,,,,,,,,,,
5fb505c847f18b6282e262ef,10188,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T11:30:16.181Z,4eqbtq6fbklbo1a9d1l9gb31og,,,,,,,,,,,,,
5fb505ca47f18b6282e262f1,10189,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T11:30:18.907Z,4659k0sk1cpn32fp79999bmel4,,,,,,,,,,,,,
5fb505d147f18b6282e262f3,10190,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T11:30:25.718Z,b2f0586b3meoj97e3h6gdpahdg,,,,,,,,,,,,,
5fb5070c47f18b6282e262f5,10077,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T11:35:40.142Z,n35hqlp9v5ajg7sdaaf22op44c,,,,,,,,,,,,,
5fb5072947f18b6282e262f7,10078,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T11:36:09.437Z,f2jk7ev2qdl01r24h4u92go8js,,,,,,,,,,,,,
5fb50a6247f18b6282e262fb,10187,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T11:49:54.764Z,4e2pv89ffha4b15gat0h33rl9s,,,,,,,,,,,,,
5fb50a9747f18b6282e262fd,10168,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T11:50:47.137Z,aab87ssj7mg451t6theptqq1o0,,,,,,,,,,,,,
5fb50af447f18b6282e26300,10191,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T11:52:20.040Z,c9ca53hk7grlrch4fsopai30bo,,,,,,,,,,,,,
5fb50b0547f18b6282e26302,10191,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T11:52:37.373Z,cegmt2ujh6f7dh2fr628paks10,,,,,,,,,,,,,
5fb50b0b47f18b6282e26304,10188,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T11:52:43.130Z,i6mmhg1rv2gdmvntv0et4jjb08,,,,,,,,,,,,,
5fb50b1047f18b6282e26306,10190,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T11:52:48.345Z,tplenv15fcljsj7nie4b95dms8,,,,,,,,,,,,,
5fb50b2047f18b6282e26308,10189,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T11:53:04.346Z,hcide9310o9g1e8gn3bscn0jvg,,,,,,,,,,,,,
5fb50e0847f18b6282e2630c,10176,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T12:05:28.351Z,jkoluosbv3d4d5f4v3h7a154bc,,,,,,,,,,,,,
5fb50feb47f18b6282e2630f,10017,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T12:13:31.907Z,jh1at75qq0v7vi7m3q5h7056go,,,,,,,,,,,,,
5fb5106347f18b6282e26311,10134,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T12:15:31.512Z,hc5jvs6dlgo7g60k2qoparq2ps,,,,,,,,,,,,,
5fb5150747f18b6282e26313,10083,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T12:35:19.674Z,a4ug7mof663dser0dm8fhq8st4,,,,,,,,,,,,,
5fb5151047f18b6282e26315,10083,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T12:35:28.762Z,ci2ifbbtuhfcbb98bgiv26ajng,,,,,,,,,,,,,
5fb517a747f18b6282e26318,10192,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T12:46:31.180Z,mrg97qnus1mhc5kh75ai0b8dls,,,,,,,,,,,,,
5fb517b947f18b6282e2631a,10192,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T12:46:49.952Z,1iib6u9mcvdlm8scgfqm8eqgqk,,,,,,,,,,,,,
5fb519b347f18b6282e2631f,10074,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T12:55:15.836Z,9gf396g1vslug5oddvaddvtrdc,,,,,,,,,,,,,
5fb519b447f18b6282e26321,10099,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T12:55:16.323Z,pl1gk1ljr7vescl6ui7csfdofc,,,,,,,,,,,,,
5fb51abb47f18b6282e26329,10193,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T12:59:39.880Z,n2remldck3jq1ogtm8l0mr2jt8,,,,,,,,,,,,,
5fb51ac147f18b6282e2632c,10194,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T12:59:45.717Z,dgm3tf9apl78oao1psu3ubm1rc,,,,,,,,,,,,,
5fb51b0547f18b6282e26337,10041,1003,1003,1000,18,11,2020,14.15,16.15,2020-11-18T13:00:53.252Z,2pda13ou9ol5se5g7rdr21hchg,,,,,,,,,,,,,
5fb51b2847f18b6282e2633c,10041,1000,1000,1000,18,11,2020,18.30,20.30,2020-11-18T13:01:28.901Z,evlhpqjtqg13utlpvnh9mc0pko,,,,,,,,,,,,,
5fb51e4247f18b6282e2636a,10195,1001,1001,1000,18,11,2020,14.15,16.15,2020-11-18T13:14:42.604Z,hlq2lp68i2a6gn8b8m1oo419lk,,,,,,,,,,,,,
5fb5243247f18b6282e26378,10041,1003,1003,1000,18,11,2020,16.30,18.30,2020-11-18T13:40:02.896Z,d8fkmlbif2goob3vr5v7ddfjgo,,,,,,,,,,,,,
5fb5338c47f18b6282e263a0,10075,1001,1001,1000,18,11,2020,18.30,20.30,2020-11-18T14:45:32.165Z,ttskutgs73j712k7mhtpu581d8,,,,,,,,,,,,,
5fb535a647f18b6282e263a8,10049,1001,1001,1000,18,11,2020,16.30,18.30,2020-11-18T14:54:30.075Z,63e4rc9t2tffo96j48225jm618,,,,,,,,,,,,,
5fb53c0a47f18b6282e263bd,10195,1000,1000,1000,19,11,2020,14.15,16.15,2020-11-18T15:21:46.090Z,8mbsmujem6maespragub35igmg,,,,,,,,,,,,,
5fb5466447f18b6282e263e8,10194,1000,1000,1000,19,11,2020,8.30,10.30,2020-11-18T16:05:56.147Z,a2ismt7abfme1m69o7e3k3pd6g,,,,,,,,,,,,,
5fb5565847f18b6282e2642b,10086,1000,1000,1000,18,11,2020,18.30,20.30,2020-11-18T17:14:00.980Z,hqh55psice1bnc1tadek4s6vq0,,,,,,,,,,,,,
5fb55b2847f18b6282e2642d,10196,1002,1002,1000,19,11,2020,8.30,10.30,2020-11-18T17:34:32.623Z,vc1cq2q6oj4ub4p7ti67ulptck,,,,,,,,,,,,,
5fb56fbd47f18b6282e26430,10197,1001,1001,1000,19,11,2020,8.30,10.30,2020-11-18T19:02:21.045Z,dd66fnpsfhkbtvr56dli0v4buk,,,,,,,,,,,,,
5fb570db47f18b6282e26432,10197,1001,1001,1000,19,11,2020,10.45,12.45,2020-11-18T19:07:07.299Z,p4cbnngbr52d43p70rafm17hpc,,,,,,,,,,,,,
5fb5711a47f18b6282e26434,10197,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T19:08:10.587Z,d98fth9b77alomhq11v0rmgg5k,,,,,,,,,,,,,
5fb571ca47f18b6282e26436,10033,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T19:11:06.777Z,c6qr7o7egrsocdiad5l1vacu5c,,,,,,,,,,,,,
5fb571d647f18b6282e26438,10033,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T19:11:18.017Z,qlq90oqv1eaqhj6ohd2i1smt18,,,,,,,,,,,,,
5fb571e147f18b6282e2643a,10033,1001,1001,1000,19,11,2020,18.30,20.30,2020-11-18T19:11:29.198Z,qft0qq49gk41dtughetn20es24,,,,,,,,,,,,,
5fb571ed47f18b6282e26443,10033,1001,1001,1000,20,11,2020,14.15,16.15,2020-11-18T19:11:41.150Z,gdeu1nqb04s3nldm2ksq42iffs,,,,,,,,,,,,,
5fb571f947f18b6282e26445,10033,1001,1001,1000,20,11,2020,16.30,18.30,2020-11-18T19:11:53.271Z,jtuo16gmjd2nu5utkoroj3f2f0,,,,,,,,,,,,,
5fb5720447f18b6282e26447,10033,1001,1001,1000,20,11,2020,18.30,20.30,2020-11-18T19:12:04.609Z,59fbnmj0bdklmn3g9t23o8es2c,,,,,,,,,,,,,
5fb5728d47f18b6282e26449,10013,1001,1001,1000,19,11,2020,10.45,12.45,2020-11-18T19:14:21.068Z,627u3dmhjtb6nb48qfbk69b964,,,,,,,,,,,,,
5fb5729f47f18b6282e2644b,10013,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T19:14:39.398Z,ib7r0q4a9d8jrfaq9egapdn3oo,,,,,,,,,,,,,
5fb572ac47f18b6282e2644d,10013,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T19:14:52.830Z,k677sae8nv87bpbj13n6tuhfp8,,,,,,,,,,,,,
5fb573f947f18b6282e2644f,10198,1001,1001,1000,19,11,2020,10.45,12.45,2020-11-18T19:20:25.885Z,c3fudmh1k6s4t8otc2mhcuqeg4,,,,,,,,,,,,,
5fb5748747f18b6282e26451,10198,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T19:22:47.631Z,7pu5oq538huml0vs7553b1u9b0,,,,,,,,,,,,,
5fb574b047f18b6282e26453,10198,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T19:23:28.402Z,mcigafi2jp5dg837jb7ql9ot34,,,,,,,,,,,,,
5fb577fe47f18b6282e26455,10034,1001,1001,1000,19,11,2020,8.30,10.30,2020-11-18T19:37:34.533Z,bkl1ssnsccug9beon56i0hs05c,,,,,,,,,,,,,
5fb5781f47f18b6282e26457,10034,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T19:38:07.283Z,sdugd047gh0351bv898m7mg7r8,,,,,,,,,,,,,
5fb57bb547f18b6282e26459,10199,1001,1001,1000,19,11,2020,10.45,12.45,2020-11-18T19:53:25.140Z,dmp3irvpiisn56vtqr7fi1rlp4,,,,,,,,,,,,,
5fb5837547f18b6282e2645d,10121,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T20:26:29.715Z,usdmjduokshmgb8r3rpqnldvpo,,,,,,,,,,,,,
5fb583a147f18b6282e2645f,10121,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T20:27:13.771Z,qhbduuv9giresvv04lqh2egi5o,,,,,,,,,,,,,
5fb583a647f18b6282e26461,10122,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T20:27:18.942Z,4mh7e37241g6jgfti7p08fgb5o,,,,,,,,,,,,,
5fb583b747f18b6282e26463,10122,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T20:27:35.384Z,gcgm79kmshc7vopikj4otk0ve8,,,,,,,,,,,,,
5fb586da47f18b6282e26465,10137,1000,1000,1000,19,11,2020,8.30,10.30,2020-11-18T20:40:58.909Z,5nmvbdhcnd21njut6n6d1hbpnk,,,,,,,,,,,,,
5fb586f447f18b6282e26467,10137,1000,1000,1000,19,11,2020,10.45,12.45,2020-11-18T20:41:24.486Z,l943makurmiqn47cvbqdqi0h38,,,,,,,,,,,,,
5fb58a6747f18b6282e26469,10075,1001,1001,1000,19,11,2020,8.30,10.30,2020-11-18T20:56:07.534Z,t87c17danvjdt2hfe3o50nnoh4,,,,,,,,,,,,,
5fb58a7947f18b6282e2646b,10075,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T20:56:25.861Z,n9gu59nidhejfub25o50qlsgg8,,,,,,,,,,,,,
5fb58a9d47f18b6282e2646d,10075,1001,1001,1000,19,11,2020,10.45,12.45,2020-11-18T20:57:01.673Z,inbeffh4qljc927gra6ushgug0,,,,,,,,,,,,,
5fb58aac47f18b6282e2646f,10075,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T20:57:16.585Z,r4ag1jdd54e7388qfe1tvbmqqk,,,,,,,,,,,,,
5fb5907247f18b6282e26472,10072,1001,1001,1000,19,11,2020,8.30,10.30,2020-11-18T21:21:54.071Z,6erg17gpjv0m4984snt21qvl88,,,,,,,,,,,,,
5fb5908047f18b6282e26474,10072,1001,1001,1000,19,11,2020,10.45,12.45,2020-11-18T21:22:08.395Z,ihsbierjg0lvnl85jke91s87u4,,,,,,,,,,,,,
5fb5908b47f18b6282e26476,10072,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T21:22:19.476Z,pdvuf4lg0jgs8cb0483t19hfoc,,,,,,,,,,,,,
5fb5909647f18b6282e26478,10072,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T21:22:30.007Z,cn035cdbdkp4jhji734ceii31k,,,,,,,,,,,,,
5fb590a147f18b6282e2647a,10072,1001,1001,1000,19,11,2020,18.30,20.30,2020-11-18T21:22:41.527Z,qi5p59mpsqjej3prskipue7nv8,,,,,,,,,,,,,
5fb591ca47f18b6282e26483,10058,1002,1002,1000,19,11,2020,8.30,10.30,2020-11-18T21:27:38.347Z,r2kn3v6qe4m2duha4jpsuhrh3s,,,,,,,,,,,,,
5fb591dc47f18b6282e26485,10058,1002,1002,1000,19,11,2020,10.45,12.45,2020-11-18T21:27:56.893Z,ot3mqj6o3730up9dj67m6t2pog,,,,,,,,,,,,,
5fb598e547f18b6282e2648a,10150,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T21:57:57.337Z,7il9rmtrnsrtplorc3cf3dslq4,,,,,,,,,,,,,
5fb598f647f18b6282e2648c,10150,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T21:58:14.663Z,ppa8fctug5lmas1d5rfrhdbg3k,,,,,,,,,,,,,
5fb5990447f18b6282e2648e,10150,1001,1001,1000,19,11,2020,18.30,20.30,2020-11-18T21:58:28.001Z,qtkqcjgto9i0r5ifgi68qdja34,,,,,,,,,,,,,
5fb59a5947f18b6282e26490,10064,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T22:04:09.929Z,82ehak34uv8pmf903smf3sg3u8,,,,,,,,,,,,,
5fb59a6747f18b6282e26492,10064,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T22:04:23.858Z,jvfghro6ps2l61gu942chitbsg,,,,,,,,,,,,,
5fb59a7947f18b6282e26494,10064,1001,1001,1000,19,11,2020,8.30,10.30,2020-11-18T22:04:41.061Z,3ksasbejac4ggmg58441kv60og,,,,,,,,,,,,,
5fb59aad47f18b6282e26496,10134,1001,1001,1000,19,11,2020,8.30,10.30,2020-11-18T22:05:33.489Z,gke3k7rk1vnrk81kc0cf59t6bc,,,,,,,,,,,,,
5fb59b5347f18b6282e26498,10006,1001,1001,1000,19,11,2020,8.30,10.30,2020-11-18T22:08:19.283Z,616ud8spi0f9jj92qgoi6hrffo,,,,,,,,,,,,,
5fb59b6247f18b6282e2649a,10006,1001,1001,1000,19,11,2020,10.45,12.45,2020-11-18T22:08:34.256Z,f8hj1nq2e8t0sd32mpi8mjhq5s,,,,,,,,,,,,,
5fb59b7347f18b6282e2649c,10006,1001,1001,1000,19,11,2020,14.15,16.15,2020-11-18T22:08:51.084Z,ta7lpvjr80na81o3o839n8qnh8,,,,,,,,,,,,,
5fb59b8747f18b6282e2649e,10006,1001,1001,1000,19,11,2020,16.30,18.30,2020-11-18T22:09:11.040Z,qnk6mcdqscimhvkrgu0r6m9uho,,,,,,,,,,,,,
