_id,id,username,aula,sede,polo,inDate,date,posto,outDate
5fab96461bd2a03f4641a8e5,81197,320,1,1,1,11/11/2020 8:44,11/11/2020 8:44,11,11/11/2020 13:05
5fab96c21bd2a03f4641a8e6,80474,18,1,1,1,11/11/2020 8:46,11/11/2020 8:46,12,11/11/2020 13:05
5fab97241bd2a03f4641a8e7,80492,4,1,1,1,11/11/2020 8:47,11/11/2020 8:47,13,11/11/2020 13:05
5fab97631bd2a03f4641a8e8,511,35,3,1,3,11/11/2020 8:48,11/11/2020 8:48,1,11/11/2020 11:14
5fab97731bd2a03f4641a8e9,81163,23,1,1,1,11/11/2020 8:49,11/11/2020 8:49,14,11/11/2020 13:05
5fab97771bd2a03f4641a8ea,80674,79,1,1,1,11/11/2020 8:49,11/11/2020 8:49,15,11/11/2020 13:05
5fab977b1bd2a03f4641a8eb,80417,325,1,1,1,11/11/2020 8:49,11/11/2020 8:49,16,11/11/2020 13:05
5fab97821bd2a03f4641a8ec,81599,53,1,1,1,11/11/2020 8:49,11/11/2020 8:49,17,11/11/2020 13:00
5fab97891bd2a03f4641a8ed,81081,21,1,1,1,11/11/2020 8:49,11/11/2020 8:49,18,11/11/2020 13:05
5fab978f1bd2a03f4641a8ee,80718,19,1,1,1,11/11/2020 8:49,11/11/2020 8:49,19,11/11/2020 13:05
5fab97901bd2a03f4641a8ef,81682,20,1,1,1,11/11/2020 8:49,11/11/2020 8:49,20,11/11/2020 13:05
5fab97ec1bd2a03f4641a8f0,80458,16,1,1,1,11/11/2020 8:51,11/11/2020 8:51,21,11/11/2020 13:04
5fab97ef1bd2a03f4641a8f1,81294,327,1,1,1,11/11/2020 8:51,11/11/2020 8:51,22,11/11/2020 13:05
5fab97f71bd2a03f4641a8f2,80251,15,1,1,1,11/11/2020 8:51,11/11/2020 8:51,23,11/11/2020 13:03
5fab97fa1bd2a03f4641a8f3,81011,14,1,1,1,11/11/2020 8:51,11/11/2020 8:51,24,11/11/2020 13:05
5fab97ff1bd2a03f4641a8f4,81225,328,1,1,1,11/11/2020 8:51,11/11/2020 8:51,25,11/11/2020 13:05
5fab98011bd2a03f4641a8f5,80847,17,1,1,1,11/11/2020 8:51,11/11/2020 8:51,26,11/11/2020 13:05
5fab98091bd2a03f4641a8f6,81123,324,1,1,1,11/11/2020 8:51,11/11/2020 8:51,27,11/11/2020 13:02
5fab980d1bd2a03f4641a8f7,80939,151,1,1,1,11/11/2020 8:51,11/11/2020 8:51,28,11/11/2020 11:10
5fab98121bd2a03f4641a8f8,82004,115,1,1,1,11/11/2020 8:51,11/11/2020 8:51,29,11/11/2020 13:05
5fab98361bd2a03f4641a8f9,81280,273,1,1,1,11/11/2020 8:52,11/11/2020 8:52,30,11/11/2020 13:05
5fab98451bd2a03f4641a8fb,68992,425,21,1,1,11/11/2020 8:52,11/11/2020 8:52,1,11/11/2020 12:44
5fab98581bd2a03f4641a8fc,81929,1,1,1,1,11/11/2020 8:52,11/11/2020 8:52,31,11/11/2020 13:05
5fab98ba1bd2a03f4641a8fd,81813,426,1,1,1,11/11/2020 8:54,11/11/2020 8:54,32,11/11/2020 13:05
5fab99111bd2a03f4641a902,80988,267,1,1,1,11/11/2020 8:56,11/11/2020 8:56,33,11/11/2020 12:59
5fab991a1bd2a03f4641a903,76397,427,34,1,5,11/11/2020 8:56,11/11/2020 8:56,1,11/11/2020 13:05
5fab992e1bd2a03f4641a90c,80716,10,1,1,1,11/11/2020 8:56,11/11/2020 8:56,34,11/11/2020 13:05
5fab992f1bd2a03f4641a90d,81034,8,1,1,1,11/11/2020 8:56,11/11/2020 8:56,35,11/11/2020 8:56
5fab993a1bd2a03f4641a910,81012,22,1,1,1,11/11/2020 8:56,11/11/2020 8:56,36,11/11/2020 13:05
5fab99411bd2a03f4641a911,81033,9,1,1,1,11/11/2020 8:56,11/11/2020 8:56,37,11/11/2020 13:05
5fab99501bd2a03f4641a912,81034,8,1,1,1,11/11/2020 8:57,11/11/2020 8:57,38,11/11/2020 13:05
5fab99881bd2a03f4641a914,81490,49,3,1,3,11/11/2020 8:58,11/11/2020 8:58,2,11/11/2020 11:12
5fab99911bd2a03f4641a915,81216,47,3,1,3,11/11/2020 8:58,11/11/2020 8:58,3,11/11/2020 11:12
5fab99a11bd2a03f4641a916,80419,119,3,1,3,11/11/2020 8:58,11/11/2020 8:58,4,11/11/2020 11:04
5fab99d61bd2a03f4641a919,81713,168,2,1,5,11/11/2020 8:59,11/11/2020 8:59,1,11/11/2020 8:59
5fab9a0f1bd2a03f4641a91d,114,58,3,1,3,11/11/2020 9:00,11/11/2020 9:00,5,11/11/2020 11:12
5fab9a201bd2a03f4641a91e,81613,7,1,1,1,11/11/2020 9:00,11/11/2020 9:00,39,11/11/2020 13:05
5fab9a261bd2a03f4641a91f,80504,40,7,1,7,11/11/2020 9:00,11/11/2020 9:00,1,11/11/2020 13:05
5fab9a2f1bd2a03f4641a920,81948,51,1,1,1,11/11/2020 9:00,11/11/2020 9:00,40,11/11/2020 13:05
5fab9a301bd2a03f4641a921,80426,330,7,1,7,11/11/2020 9:00,11/11/2020 9:00,2,11/11/2020 13:00
5fab9a371bd2a03f4641a922,81313,428,1,1,1,11/11/2020 9:00,11/11/2020 9:00,41,11/11/2020 13:05
5fab9a3d1bd2a03f4641a923,80264,429,1,1,1,11/11/2020 9:01,11/11/2020 9:01,42,11/11/2020 13:05
5fab9a401bd2a03f4641a924,81031,163,14,1,5,11/11/2020 9:01,11/11/2020 9:01,1,11/11/2020 11:05
5fab9a4a1bd2a03f4641a925,80535,234,2,1,5,11/11/2020 9:01,11/11/2020 9:01,2,11/11/2020 9:01
5fab9a4d1bd2a03f4641a926,80805,46,7,1,7,11/11/2020 9:01,11/11/2020 9:01,3,11/11/2020 12:58
5fab9a591bd2a03f4641a927,80802,341,7,1,7,11/11/2020 9:01,11/11/2020 9:01,4,11/11/2020 13:05
5fab9a5c1bd2a03f4641a928,447,430,35,1,18,11/11/2020 9:01,11/11/2020 9:01,1,11/11/2020 13:05
5fab9a5c1bd2a03f4641a929,80127,431,7,1,7,11/11/2020 9:01,11/11/2020 9:01,5,11/11/2020 13:05
5fab9a631bd2a03f4641a92a,80301,165,2,1,5,11/11/2020 9:01,11/11/2020 9:01,3,11/11/2020 12:53
5fab9a6a1bd2a03f4641a92b,80173,106,7,1,7,11/11/2020 9:01,11/11/2020 9:01,6,11/11/2020 12:57
5fab9a6f1bd2a03f4641a92c,80157,108,7,1,7,11/11/2020 9:01,11/11/2020 9:01,7,11/11/2020 13:05
5fab9a6f1bd2a03f4641a92d,81397,264,35,1,18,11/11/2020 9:01,11/11/2020 9:01,2,11/11/2020 13:05
5fab9a761bd2a03f4641a92e,448,342,35,1,18,11/11/2020 9:01,11/11/2020 9:01,3,11/11/2020 13:05
5fab9a781bd2a03f4641a92f,81004,336,2,1,5,11/11/2020 9:02,11/11/2020 9:02,4,11/11/2020 13:05
5fab9a851bd2a03f4641a930,81479,45,7,1,7,11/11/2020 9:02,11/11/2020 9:02,8,11/11/2020 12:57
5fab9a8a1bd2a03f4641a931,80473,150,2,1,5,11/11/2020 9:02,11/11/2020 9:02,5,11/11/2020 13:05
5fab9a901bd2a03f4641a932,80502,152,2,1,5,11/11/2020 9:02,11/11/2020 9:02,6,11/11/2020 13:05
5fab9a911bd2a03f4641a933,81677,432,11,1,6,11/11/2020 9:02,11/11/2020 9:02,3,11/11/2020 13:05
5fab9a921bd2a03f4641a934,81677,432,11,1,6,11/11/2020 9:02,11/11/2020 9:02,4,11/11/2020 13:05
5fab9a941bd2a03f4641a935,78548,157,2,1,5,11/11/2020 9:02,11/11/2020 9:02,7,11/11/2020 13:05
5fab9a991bd2a03f4641a936,81056,154,2,1,5,11/11/2020 9:02,11/11/2020 9:02,8,11/11/2020 11:07
5fab9a9d1bd2a03f4641a937,80970,158,2,1,5,11/11/2020 9:02,11/11/2020 9:02,9,11/11/2020 13:05
5fab9aa41bd2a03f4641a938,81257,142,2,1,5,11/11/2020 9:02,11/11/2020 9:02,10,11/11/2020 13:05
5fab9aa71bd2a03f4641a939,80985,146,2,1,5,11/11/2020 9:02,11/11/2020 9:02,11,11/11/2020 13:05
5fab9aa91bd2a03f4641a93a,80586,433,11,1,6,11/11/2020 9:02,11/11/2020 9:02,5,11/11/2020 13:05
5fab9aac1bd2a03f4641a93b,80535,234,2,1,5,11/11/2020 9:02,11/11/2020 9:02,12,11/11/2020 13:05
5fab9aac1bd2a03f4641a93c,69314,434,36,1,1,11/11/2020 9:02,11/11/2020 9:02,1,11/11/2020 13:05
5fab9aaf1bd2a03f4641a93d,80414,241,2,1,5,11/11/2020 9:02,11/11/2020 9:02,13,11/11/2020 13:05
5fab9ab31bd2a03f4641a93e,80307,236,2,1,5,11/11/2020 9:02,11/11/2020 9:02,14,11/11/2020 12:54
5fab9ab61bd2a03f4641a93f,81071,193,2,1,5,11/11/2020 9:03,11/11/2020 9:03,15,11/11/2020 13:05
5fab9aba1bd2a03f4641a940,80310,245,2,1,5,11/11/2020 9:03,11/11/2020 9:03,16,11/11/2020 13:05
5fab9abd1bd2a03f4641a941,335,50,7,1,7,11/11/2020 9:03,11/11/2020 9:03,9,11/11/2020 13:05
5fab9abe1bd2a03f4641a942,80565,187,2,1,5,11/11/2020 9:03,11/11/2020 9:03,17,11/11/2020 12:51
5fab9ac11bd2a03f4641a943,80871,102,3,1,3,11/11/2020 9:03,11/11/2020 9:03,6,11/11/2020 13:05
5fab9ac31bd2a03f4641a944,80737,242,2,1,5,11/11/2020 9:03,11/11/2020 9:03,18,11/11/2020 13:05
5fab9ac61bd2a03f4641a94a,81306,110,7,1,7,11/11/2020 9:03,11/11/2020 9:03,10,11/11/2020 13:05
5fab9ac61bd2a03f4641a94f,80446,350,2,1,5,11/11/2020 9:03,11/11/2020 9:03,19,11/11/2020 13:05
5fab9acc1bd2a03f4641a950,80469,435,11,1,6,11/11/2020 9:03,11/11/2020 9:03,6,11/11/2020 13:05
5fab9acc1bd2a03f4641a951,80469,435,11,1,6,11/11/2020 9:03,11/11/2020 9:03,7,11/11/2020 13:05
5fab9ace1bd2a03f4641a952,80456,250,2,1,5,11/11/2020 9:03,11/11/2020 9:03,20,11/11/2020 12:56
5fab9ad11bd2a03f4641a953,80669,436,11,1,6,11/11/2020 9:03,11/11/2020 9:03,8,11/11/2020 13:05
5fab9ad31bd2a03f4641a954,81981,251,2,1,5,11/11/2020 9:03,11/11/2020 9:03,21,11/11/2020 13:05
5fab9ad61bd2a03f4641a955,80126,52,7,1,7,11/11/2020 9:03,11/11/2020 9:03,11,11/11/2020 13:05
5fab9ad71bd2a03f4641a956,80478,349,2,1,5,11/11/2020 9:03,11/11/2020 9:03,22,11/11/2020 13:05
5fab9adb1bd2a03f4641a957,80232,43,7,1,7,11/11/2020 9:03,11/11/2020 9:03,12,11/11/2020 13:05
5fab9adc1bd2a03f4641a958,80801,162,2,1,5,11/11/2020 9:03,11/11/2020 9:03,23,11/11/2020 12:53
5fab9ade1bd2a03f4641a959,80654,270,11,1,6,11/11/2020 9:03,11/11/2020 9:03,9,11/11/2020 13:05
5fab9ae31bd2a03f4641a95a,80235,269,11,1,6,11/11/2020 9:03,11/11/2020 9:03,10,11/11/2020 13:05
5fab9ae31bd2a03f4641a95b,81925,55,7,1,7,11/11/2020 9:03,11/11/2020 9:03,13,11/11/2020 12:56
5fab9ae81bd2a03f4641a95c,81725,167,2,1,5,11/11/2020 9:03,11/11/2020 9:03,24,11/11/2020 13:05
5fab9aea1bd2a03f4641a95d,80973,366,7,1,7,11/11/2020 9:03,11/11/2020 9:03,14,11/11/2020 13:05
5fab9aed1bd2a03f4641a95e,81303,166,2,1,5,11/11/2020 9:03,11/11/2020 9:03,25,11/11/2020 13:05
5fab9af01bd2a03f4641a95f,80375,278,11,1,6,11/11/2020 9:04,11/11/2020 9:04,11,11/11/2020 13:05
5fab9afb1bd2a03f4641a960,81713,168,2,1,5,11/11/2020 9:04,11/11/2020 9:04,26,11/11/2020 12:53
5fab9b021bd2a03f4641a961,78234,354,2,1,5,11/11/2020 9:04,11/11/2020 9:04,27,11/11/2020 13:05
5fab9b031bd2a03f4641a962,77033,437,34,1,5,11/11/2020 9:04,11/11/2020 9:04,2,11/11/2020 10:59
5fab9b051bd2a03f4641a963,81019,48,7,1,7,11/11/2020 9:04,11/11/2020 9:04,15,11/11/2020 13:05
5fab9b061bd2a03f4641a964,78562,179,2,1,5,11/11/2020 9:04,11/11/2020 9:04,28,11/11/2020 13:05
5fab9b0a1bd2a03f4641a965,81991,348,2,1,5,11/11/2020 9:04,11/11/2020 9:04,29,11/11/2020 13:05
5fab9b0d1bd2a03f4641a966,81378,44,7,1,7,11/11/2020 9:04,11/11/2020 9:04,16,11/11/2020 13:05
5fab9b0f1bd2a03f4641a967,80652,139,2,1,5,11/11/2020 9:04,11/11/2020 9:04,30,11/11/2020 13:05
5fab9b151bd2a03f4641a968,81439,138,2,1,5,11/11/2020 9:04,11/11/2020 9:04,31,11/11/2020 12:53
5fab9b181bd2a03f4641a969,80615,140,2,1,5,11/11/2020 9:04,11/11/2020 9:04,32,11/11/2020 13:05
5fab9b1d1bd2a03f4641a96a,80498,438,11,1,6,11/11/2020 9:04,11/11/2020 9:04,12,11/11/2020 13:05
5fab9b1e1bd2a03f4641a96b,81611,356,2,1,5,11/11/2020 9:04,11/11/2020 9:04,33,11/11/2020 13:05
5fab9b201bd2a03f4641a96c,81410,439,11,1,6,11/11/2020 9:04,11/11/2020 9:04,13,11/11/2020 13:05
5fab9b231bd2a03f4641a96d,80858,147,2,1,5,11/11/2020 9:04,11/11/2020 9:04,34,11/11/2020 13:05
5fab9b2c1bd2a03f4641a96e,556,380,1,1,1,11/11/2020 9:05,11/11/2020 9:05,43,11/11/2020 13:05
5fab9b351bd2a03f4641a96f,80623,185,2,1,5,11/11/2020 9:05,11/11/2020 9:05,35,11/11/2020 13:05
5fab9b361bd2a03f4641a970,81022,290,11,1,6,11/11/2020 9:05,11/11/2020 9:05,14,11/11/2020 13:05
5fab9b371bd2a03f4641a971,81022,290,11,1,6,11/11/2020 9:05,11/11/2020 9:05,15,11/11/2020 13:05
5fab9b371bd2a03f4641a972,81022,290,11,1,6,11/11/2020 9:05,11/11/2020 9:05,16,11/11/2020 13:05
5fab9b371bd2a03f4641a973,81022,290,11,1,6,11/11/2020 9:05,11/11/2020 9:05,17,11/11/2020 13:05
5fab9b3a1bd2a03f4641a974,80187,299,2,1,5,11/11/2020 9:05,11/11/2020 9:05,36,11/11/2020 13:05
5fab9b531bd2a03f4641a979,80449,253,35,1,18,11/11/2020 9:05,11/11/2020 9:05,4,11/11/2020 13:05
5fab9b541bd2a03f4641a97a,55926,374,31,1,1,11/11/2020 9:05,11/11/2020 9:05,1,11/11/2020 13:05
5fab9b561bd2a03f4641a97b,77049,339,35,1,18,11/11/2020 9:05,11/11/2020 9:05,5,11/11/2020 13:05
5fab9b591bd2a03f4641a97c,81832,373,35,1,18,11/11/2020 9:05,11/11/2020 9:05,6,11/11/2020 13:05
5fab9b5c1bd2a03f4641a97d,81383,440,35,1,18,11/11/2020 9:05,11/11/2020 9:05,7,11/11/2020 13:05
5fab9b5f1bd2a03f4641a97e,80887,71,3,1,3,11/11/2020 9:05,11/11/2020 9:05,7,11/11/2020 13:05
5fab9b681bd2a03f4641a97f,81290,289,11,1,6,11/11/2020 9:06,11/11/2020 9:06,18,11/11/2020 13:05
5fab9b6f1bd2a03f4641a980,63097,441,31,1,1,11/11/2020 9:06,11/11/2020 9:06,2,11/11/2020 13:05
5fab9b7d1bd2a03f4641a981,69097,442,31,1,1,11/11/2020 9:06,11/11/2020 9:06,3,11/11/2020 11:09
5fab9b821bd2a03f4641a982,81660,227,2,1,5,11/11/2020 9:06,11/11/2020 9:06,37,11/11/2020 12:52
5fab9b8a1bd2a03f4641a984,81408,180,35,1,18,11/11/2020 9:06,11/11/2020 9:06,8,11/11/2020 13:05
5fab9b9d1bd2a03f4641a985,65656,123,10,1,5,11/11/2020 9:06,11/11/2020 9:06,1,11/11/2020 11:11
5fab9ba31bd2a03f4641a986,81402,352,2,1,5,11/11/2020 9:06,11/11/2020 9:06,38,11/11/2020 13:05
5fab9bbf1bd2a03f4641a987,80625,173,35,1,18,11/11/2020 9:07,11/11/2020 9:07,9,11/11/2020 13:05
5fab9bc41bd2a03f4641a988,80499,346,35,1,18,11/11/2020 9:07,11/11/2020 9:07,10,11/11/2020 12:50
5fab9bcd1bd2a03f4641a989,81706,141,35,1,18,11/11/2020 9:07,11/11/2020 9:07,11,11/11/2020 13:05
5fab9be71bd2a03f4641a98a,994,41,7,1,7,11/11/2020 9:08,11/11/2020 9:08,17,11/11/2020 12:56
5fab9bea1bd2a03f4641a98b,80929,300,11,1,6,11/11/2020 9:08,11/11/2020 9:08,19,11/11/2020 13:05
5fab9bf31bd2a03f4641a98c,81133,302,11,1,6,11/11/2020 9:08,11/11/2020 9:08,20,11/11/2020 13:05
5fab9bf91bd2a03f4641a98d,81509,274,11,1,6,11/11/2020 9:08,11/11/2020 9:08,21,11/11/2020 13:05
5fab9c001bd2a03f4641a98e,80703,272,11,1,6,11/11/2020 9:08,11/11/2020 9:08,22,11/11/2020 13:05
5fab9c051bd2a03f4641a98f,80406,301,11,1,6,11/11/2020 9:08,11/11/2020 9:08,23,11/11/2020 13:05
5fab9c0d1bd2a03f4641a990,82293,297,11,1,6,11/11/2020 9:08,11/11/2020 9:08,24,11/11/2020 13:05
5fab9c121bd2a03f4641a991,80852,358,2,1,5,11/11/2020 9:08,11/11/2020 9:08,39,11/11/2020 12:52
5fab9c131bd2a03f4641a992,82179,283,11,1,6,11/11/2020 9:08,11/11/2020 9:08,25,11/11/2020 13:05
5fab9c441bd2a03f4641a993,80984,286,11,1,6,11/11/2020 9:09,11/11/2020 9:09,26,11/11/2020 13:05
5fab9c481bd2a03f4641a995,82835,287,11,1,6,11/11/2020 9:09,11/11/2020 9:09,27,11/11/2020 13:05
5fab9c581bd2a03f4641a996,81136,360,1,1,1,11/11/2020 9:10,11/11/2020 9:10,44,11/11/2020 13:05
5fab9c631bd2a03f4641a997,81161,288,11,1,6,11/11/2020 9:10,11/11/2020 9:10,28,11/11/2020 13:05
5fab9ca21bd2a03f4641a998,81150,375,7,1,7,11/11/2020 9:11,11/11/2020 9:11,18,11/11/2020 13:05
5fab9ca81bd2a03f4641a999,81173,367,7,1,7,11/11/2020 9:11,11/11/2020 9:11,19,11/11/2020 13:05
5fab9cbb1bd2a03f4641a99a,81053,368,7,1,7,11/11/2020 9:11,11/11/2020 9:11,20,11/11/2020 13:05
5fab9cbe1bd2a03f4641a99b,80496,170,2,1,5,11/11/2020 9:11,11/11/2020 9:11,40,11/11/2020 13:05
5fab9d1f1bd2a03f4641a99c,82653,74,3,1,3,11/11/2020 9:13,11/11/2020 9:13,8,11/11/2020 11:06
5fab9d2b1bd2a03f4641a99d,81137,219,13,4,9,11/11/2020 9:13,11/11/2020 9:13,1,11/11/2020 13:05
5fab9d431bd2a03f4641a99e,80506,211,13,4,9,11/11/2020 9:13,11/11/2020 9:13,2,11/11/2020 11:05
5fab9d471bd2a03f4641a99f,78970,249,13,4,9,11/11/2020 9:13,11/11/2020 9:13,3,11/11/2020 13:05
5fab9d511bd2a03f4641a9a0,81052,208,13,4,9,11/11/2020 9:14,11/11/2020 9:14,4,11/11/2020 11:15
5fab9d521bd2a03f4641a9a1,80998,257,35,1,18,11/11/2020 9:14,11/11/2020 9:14,12,11/11/2020 13:05
5fab9d561bd2a03f4641a9a2,80711,443,13,4,9,11/11/2020 9:14,11/11/2020 9:14,5,11/11/2020 13:05
5fab9d5a1bd2a03f4641a9a3,446,255,35,1,18,11/11/2020 9:14,11/11/2020 9:14,13,11/11/2020 13:05
5fab9d651bd2a03f4641a9a4,81165,209,13,4,9,11/11/2020 9:14,11/11/2020 9:14,6,11/11/2020 13:05
5fab9d6a1bd2a03f4641a9a5,78905,248,13,4,9,11/11/2020 9:14,11/11/2020 9:14,7,11/11/2020 11:14
5fab9d6d1bd2a03f4641a9a6,80110,215,13,4,9,11/11/2020 9:14,11/11/2020 9:14,8,11/11/2020 11:04
5fab9d711bd2a03f4641a9a7,80366,213,13,4,9,11/11/2020 9:14,11/11/2020 9:14,9,11/11/2020 13:05
5fab9d751bd2a03f4641a9a8,80344,214,13,4,9,11/11/2020 9:14,11/11/2020 9:14,10,11/11/2020 13:05
5fab9d781bd2a03f4641a9a9,81420,216,13,4,9,11/11/2020 9:14,11/11/2020 9:14,11,11/11/2020 13:05
5fab9d7d1bd2a03f4641a9aa,449,217,13,4,9,11/11/2020 9:14,11/11/2020 9:14,12,11/11/2020 13:05
5fab9d811bd2a03f4641a9ab,552,218,13,4,9,11/11/2020 9:14,11/11/2020 9:14,13,11/11/2020 13:05
5fab9d861bd2a03f4641a9ac,81904,232,13,4,9,11/11/2020 9:15,11/11/2020 9:15,14,11/11/2020 11:17
5fab9d861bd2a03f4641a9ad,81433,259,2,1,5,11/11/2020 9:15,11/11/2020 9:15,41,11/11/2020 13:05
5fab9d8a1bd2a03f4641a9ae,80389,225,13,4,9,11/11/2020 9:15,11/11/2020 9:15,15,11/11/2020 13:05
5fab9d8d1bd2a03f4641a9af,80472,228,13,4,9,11/11/2020 9:15,11/11/2020 9:15,16,11/11/2020 13:05
5fab9d901bd2a03f4641a9b0,81238,229,13,4,9,11/11/2020 9:15,11/11/2020 9:15,17,11/11/2020 13:05
5fab9d941bd2a03f4641a9b1,81615,231,13,4,9,11/11/2020 9:15,11/11/2020 9:15,18,11/11/2020 13:05
5fab9d991bd2a03f4641a9b2,82061,230,13,4,9,11/11/2020 9:15,11/11/2020 9:15,19,11/11/2020 13:05
5fab9d9d1bd2a03f4641a9b3,80681,238,13,4,9,11/11/2020 9:15,11/11/2020 9:15,20,11/11/2020 11:28
5fab9da11bd2a03f4641a9b4,81847,243,13,4,9,11/11/2020 9:15,11/11/2020 9:15,21,11/11/2020 13:05
5fab9da41bd2a03f4641a9b5,81315,233,13,4,9,11/11/2020 9:15,11/11/2020 9:15,22,11/11/2020 13:05
5fab9da91bd2a03f4641a9b6,81388,246,13,4,9,11/11/2020 9:15,11/11/2020 9:15,23,11/11/2020 13:05
5fab9db81bd2a03f4641a9b7,81028,444,13,4,9,11/11/2020 9:15,11/11/2020 9:15,24,11/11/2020 11:18
5fab9e2b1bd2a03f4641a9b8,80663,260,35,1,18,11/11/2020 9:17,11/11/2020 9:17,14,11/11/2020 13:05
5fab9e451bd2a03f4641a9b9,80116,285,11,1,6,11/11/2020 9:18,11/11/2020 9:18,29,11/11/2020 13:05
5fab9f881bd2a03f4641a9bc,64949,445,37,2,17,11/11/2020 9:23,11/11/2020 9:23,1,11/11/2020 12:19
5fab9fca1bd2a03f4641a9be,62133,446,31,1,1,11/11/2020 9:24,11/11/2020 9:24,4,11/11/2020 10:24
5faba08b1bd2a03f4641a9bf,81489,303,22,2,4,11/11/2020 9:27,11/11/2020 9:27,1,11/11/2020 13:05
5faba0b41bd2a03f4641a9c0,65011,447,22,2,4,11/11/2020 9:28,11/11/2020 9:28,2,11/11/2020 13:05
5faba1511bd2a03f4641a9c1,82150,448,11,1,6,11/11/2020 9:31,11/11/2020 9:31,30,11/11/2020 11:04
5faba1d61bd2a03f4641a9c2,54432,449,22,2,4,11/11/2020 9:33,11/11/2020 9:33,3,11/11/2020 13:05
5faba2831bd2a03f4641a9c3,57877,450,22,2,4,11/11/2020 9:36,11/11/2020 9:36,4,11/11/2020 13:05
5faba30a1bd2a03f4641a9c4,80190,451,22,2,4,11/11/2020 9:38,11/11/2020 9:38,5,11/11/2020 13:05
5faba3191bd2a03f4641a9c5,69741,452,31,1,1,11/11/2020 9:38,11/11/2020 9:38,5,11/11/2020 12:32
5faba3191bd2a03f4641a9c6,66919,304,22,2,4,11/11/2020 9:38,11/11/2020 9:38,6,11/11/2020 13:05
5faba3e31bd2a03f4641a9c7,62593,305,22,2,4,11/11/2020 9:42,11/11/2020 9:42,7,11/11/2020 13:05
5faba3e61bd2a03f4641a9c8,51751,453,22,2,4,11/11/2020 9:42,11/11/2020 9:42,8,11/11/2020 13:05
5faba4fd1bd2a03f4641a9c9,81671,133,38,2,14,11/11/2020 9:46,11/11/2020 9:46,1,11/11/2020 13:05
5faba5081bd2a03f4641a9ca,81159,454,38,2,14,11/11/2020 9:47,11/11/2020 9:47,2,11/11/2020 13:05
5faba5111bd2a03f4641a9cb,81464,120,38,2,14,11/11/2020 9:47,11/11/2020 9:47,3,11/11/2020 13:05
5faba55d1bd2a03f4641a9cc,81493,455,38,2,14,11/11/2020 9:48,11/11/2020 9:48,4,11/11/2020 12:40
5faba56a1bd2a03f4641a9cd,81122,201,38,2,14,11/11/2020 9:48,11/11/2020 9:48,5,11/11/2020 13:05
5faba5fe1bd2a03f4641a9ce,81140,189,38,2,14,11/11/2020 9:51,11/11/2020 9:51,6,11/11/2020 13:05
5faba6441bd2a03f4641a9cf,80991,456,38,2,14,11/11/2020 9:52,11/11/2020 9:52,7,11/11/2020 13:05
5faba6481bd2a03f4641a9d0,81242,205,38,2,14,11/11/2020 9:52,11/11/2020 9:52,8,11/11/2020 13:05
5faba64b1bd2a03f4641a9d1,80334,66,38,2,14,11/11/2020 9:52,11/11/2020 9:52,9,11/11/2020 13:05
5faba64e1bd2a03f4641a9d2,80454,206,38,2,14,11/11/2020 9:52,11/11/2020 9:52,10,11/11/2020 13:05
5faba7851bd2a03f4641a9d3,82173,75,26,2,14,11/11/2020 9:57,11/11/2020 9:57,1,11/11/2020 10:10
5fabaa2f1bd2a03f4641a9d4,81234,414,38,2,14,11/11/2020 10:09,11/11/2020 10:09,11,11/11/2020 13:05
5fababa51bd2a03f4641a9d5,81985,169,2,1,5,11/11/2020 10:15,11/11/2020 10:15,42,11/11/2020 13:05
5fabac561bd2a03f4641a9d6,66388,457,37,2,17,11/11/2020 10:18,11/11/2020 10:18,2,11/11/2020 12:18
5fabb5281bd2a03f4641aa1f,68900,458,32,1,13,11/11/2020 10:55,11/11/2020 10:55,1,11/11/2020 12:55
5fabb5591bd2a03f4641aa32,80430,145,19,1,5,11/11/2020 10:56,11/11/2020 10:56,1,11/11/2020 10:56
5fabb5611bd2a03f4641aa33,80430,145,19,1,5,11/11/2020 10:56,11/11/2020 10:56,2,11/11/2020 10:57
5fabb56e1bd2a03f4641aa34,80708,144,19,1,5,11/11/2020 10:57,11/11/2020 10:57,3,11/11/2020 13:05
5fabb5721bd2a03f4641aa35,80430,145,19,1,5,11/11/2020 10:57,11/11/2020 10:57,4,11/11/2020 13:05
5fabb5cf1bd2a03f4641aa39,80130,340,1,1,1,11/11/2020 10:58,11/11/2020 10:58,45,11/11/2020 13:05
5fabb6061bd2a03f4641aa3d,81120,459,19,1,5,11/11/2020 10:59,11/11/2020 10:59,5,11/11/2020 13:05
5fabb61b1bd2a03f4641aa3e,80435,460,19,1,5,11/11/2020 10:59,11/11/2020 10:59,6,11/11/2020 13:05
5fabb62b1bd2a03f4641aa3f,68427,461,32,1,13,11/11/2020 11:00,11/11/2020 11:00,2,11/11/2020 13:05
5fabb62d1bd2a03f4641aa40,65806,462,3,1,3,11/11/2020 11:00,11/11/2020 11:00,9,11/11/2020 13:00
5fabb6341bd2a03f4641aa41,68753,463,32,1,13,11/11/2020 11:00,11/11/2020 11:00,3,11/11/2020 13:05
5fabb6491bd2a03f4641aa42,68801,464,32,1,13,11/11/2020 11:00,11/11/2020 11:00,4,11/11/2020 13:05
5fabb6531bd2a03f4641aa43,68483,465,32,1,13,11/11/2020 11:00,11/11/2020 11:00,5,11/11/2020 13:05
